Series Name,Series Code,Country Name,Country Code,2020 [YR2020]
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Sri Lanka,LKA,..
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,St. Kitts and Nevis,KNA,..
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,St. Lucia,LCA,..
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,St. Martin (French part),MAF,..
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,St. Vincent and the Grenadines,VCT,..
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Sudan,SDN,..
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Suriname,SUR,..
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Sweden,SWE,..
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Switzerland,CHE,..
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Syrian Arab Republic,SYR,..
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Tajikistan,TJK,..
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Tanzania,TZA,..
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Thailand,THA,..
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Timor-Leste,TLS,..
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Togo,TGO,..
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Tonga,TON,..
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Trinidad and Tobago,TTO,..
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Tunisia,TUN,..
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Turkey,TUR,..
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Turkmenistan,TKM,..
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Turks and Caicos Islands,TCA,..
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Tuvalu,TUV,..
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Uganda,UGA,..
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Ukraine,UKR,..
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,United Arab Emirates,ARE,..
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,United Kingdom,GBR,..
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,United States,USA,..
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Uruguay,URY,..
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Uzbekistan,UZB,..
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Vanuatu,VUT,..
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,"Venezuela, RB",VEN,..
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Vietnam,VNM,..
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Virgin Islands (U.S.),VIR,..
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,West Bank and Gaza,PSE,..
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,"Yemen, Rep.",YEM,..
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Zambia,ZMB,..
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Zimbabwe,ZWE,..
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Africa Eastern and Southern,AFE,7.5
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Africa Western and Central,AFW,8.21875
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Arab World,ARB,6.4
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Caribbean small states,CSS,8.4
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Central Europe and the Baltics,CEB,1.70909090909091
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Early-demographic dividend,EAR,5.26923076923077
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,East Asia & Pacific,EAS,4.16153846153846
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,East Asia & Pacific (excluding high income),EAP,4.16153846153846
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,4.16153846153846
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Euro area,EMU,2.15833333333333
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Europe & Central Asia,ECS,2.62058823529412
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Europe & Central Asia (excluding high income),ECA,3.16666666666667
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,3.09
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,European Union,EUU,2.03157894736842
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Fragile and conflict affected situations,FCS,7.79583333333333
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Heavily indebted poor countries (HIPC),HPC,7.51666666666667
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,High income,HIC,1.94736842105263
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,IBRD only,IBD,3.88666666666667
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,IDA & IBRD total,IBT,5.69255319148936
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,IDA blend,IDB,8.1625
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,IDA only,IDX,7.19268292682927
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,IDA total,IDA,7.35102040816327
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Late-demographic dividend,LTE,3.13461538461538
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Latin America & Caribbean,LCN,4.00769230769231
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Latin America & Caribbean (excluding high income),LAC,4.16666666666667
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,4.00769230769231
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Least developed countries: UN classification,LDC,7.36388888888889
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Low & middle income,LMY,5.82282608695652
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Low income,LIC,8.12380952380952
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Lower middle income,LMC,6.0175
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Middle East & North Africa,MEA,5.45
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Middle East & North Africa (excluding high income),MNA,6.4625
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,6.31428571428571
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Middle income,MIC,5.14225352112676
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,North America,NAC,..
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Not classified,INX,..
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,OECD members,OED,1.77058823529412
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Other small states,OSS,7.30909090909091
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Pacific island small states,PSS,2.6
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Post-demographic dividend,PST,1.8625
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Pre-demographic dividend,PRE,8.46206896551724
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Small states,SST,7.03076923076923
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,South Asia,SAS,8.05714285714286
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,South Asia (IDA & IBRD),TSA,8.05714285714286
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Sub-Saharan Africa,SSF,7.83823529411765
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Sub-Saharan Africa (excluding high income),SSA,7.83823529411765
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,7.83823529411765
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,Upper middle income,UMC,4.01290322580645
Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,World,WLD,5.15945945945946
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Afghanistan,AFG,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Albania,ALB,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Algeria,DZA,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,American Samoa,ASM,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Andorra,AND,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Angola,AGO,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Antigua and Barbuda,ATG,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Argentina,ARG,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Armenia,ARM,28.9
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Aruba,ABW,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Australia,AUS,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Austria,AUT,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Azerbaijan,AZE,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,"Bahamas, The",BHS,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Bahrain,BHR,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Bangladesh,BGD,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Barbados,BRB,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Belarus,BLR,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Belgium,BEL,19.2
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Belize,BLZ,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Benin,BEN,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Bermuda,BMU,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Bhutan,BTN,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Bolivia,BOL,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Bosnia and Herzegovina,BIH,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Botswana,BWA,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Brazil,BRA,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,British Virgin Islands,VGB,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Brunei Darussalam,BRN,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Bulgaria,BGR,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Burkina Faso,BFA,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Burundi,BDI,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Cabo Verde,CPV,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Cambodia,KHM,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Cameroon,CMR,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Canada,CAN,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Cayman Islands,CYM,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Central African Republic,CAF,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Chad,TCD,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Channel Islands,CHI,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Chile,CHL,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,China,CHN,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Colombia,COL,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Comoros,COM,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,"Congo, Dem. Rep.",COD,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,"Congo, Rep.",COG,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Costa Rica,CRI,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Cote d'Ivoire,CIV,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Croatia,HRV,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Cuba,CUB,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Curacao,CUW,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Cyprus,CYP,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Czech Republic,CZE,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Denmark,DNK,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Djibouti,DJI,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Dominica,DMA,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Dominican Republic,DOM,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Ecuador,ECU,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,"Egypt, Arab Rep.",EGY,39.1
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,El Salvador,SLV,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Equatorial Guinea,GNQ,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Eritrea,ERI,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Estonia,EST,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Eswatini,SWZ,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Ethiopia,ETH,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Faroe Islands,FRO,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Fiji,FJI,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Finland,FIN,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,France,FRA,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,French Polynesia,PYF,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Gabon,GAB,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,"Gambia, The",GMB,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Georgia,GEO,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Germany,DEU,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Ghana,GHA,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Gibraltar,GIB,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Greece,GRC,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Greenland,GRL,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Grenada,GRD,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Guam,GUM,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Guatemala,GTM,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Guinea,GIN,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Guinea-Bissau,GNB,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Guyana,GUY,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Haiti,HTI,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Honduras,HND,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,"Hong Kong SAR, China",HKG,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Hungary,HUN,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Iceland,ISL,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,India,IND,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Indonesia,IDN,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,"Iran, Islamic Rep.",IRN,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Iraq,IRQ,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Ireland,IRL,..
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,Isle of Man,IMN,..
